muni_code,muni,muni_type,pref,pref_code,region,fukushima_exclusion_zone,coast,pv_output_2018,windspeed_2018,solarkw,sp,sp_10_49kw,sp_50_499kw,sp_500_1999kw,sp_2000kw_plus,land_price_commercial_2009,land_price_residential_2009,area_2010,population_2010,unemployment_2010,voter_turnout_2012,crime_rate_2008,income_taxable_per_capita_2010,financial_str_index_2010,ratio_revs_exp_2010,disaster_deaths_2011,disaster_damage_2011
38213,Shikokuchuo,city,Ehime,38,Shikoku,0,0,1230,7,168517.3,439,350,57,30,2,92200,43100,42050,90187,6,55.5281069561306,9.70206349,1249037.78815129,83,9.7,0,0
38214,Seiyo,city,Ehime,38,Shikoku,0,0,1263,7.31,125440,364,251,40,67,6,46700,19100,51479,42080,5.2,64.8938661670464,9.624524715,814737.737642585,26,4.1,0,0
38215,Toon,city,Ehime,38,Shikoku,0,0,1257,7.42,26633.4,142,115,12,15,0,74200,58200,21145,35253,6,56.8658091088781,12.70813831,1054742.46163447,52,7.2,0,0
38356,Kamijima,town,Ehime,38,Shikoku,0,0,1349,6.18,2248.8,49,49,0,0,0,31300,14500,3042,7648,5.6,56.8658091088781,4.184100418,1041529.81171548,24,9.9,0,0
38386,Kumakogen,town,Ehime,38,Shikoku,0,0,1227,7.21,5809,35,14,21,0,0,22600,9100,58366,9644,4.7,56.8658091088781,9.746992949,710081.605143094,19,7.9,0,0
38401,Masaki,town,Ehime,38,Shikoku,0,0,1332,5.24,15395.2,73,49,16,8,0,80000,78300,2032,30359,7.2,56.8658091088781,10.86992325,1137820.8439013101,77,4.8,0,0
38402,Tobe,town,Ehime,38,Shikoku,0,0,1279,6.39,73795.2,105,40,3,62,0,0,40000,10157,21981,6,56.8658091088781,8.14339657,1017455.57526955,47,14.4,0,0
38422,Uchiko,town,Ehime,38,Shikoku,0,0,1211,6.67,1807.7,34,32,2,0,0,48700,24300,29950,18045,5.6,60.4587432204262,7.813798836,750751.122194514,26,4.5,0,0
38442,Ikata,town,Ehime,38,Shikoku,0,0,1260,8.25,1935.8,21,16,5,0,0,55500,21800,9439,10882,4.9,64.8938661670464,3.675794891,817334.681124793,53,3,0,0
38484,Matsuno,town,Ehime,38,Shikoku,0,0,1237,7.36,24913.5,70,30,11,29,0,35500,11300,9850,4377,5.5,64.8938661670464,8.224811515,660716.700936715,16,6.7,0,0
38488,Kihoku,town,Ehime,38,Shikoku,0,0,1211,7.2,36276.1,163,93,54,16,0,35900,12600,24187,11633,6.8,64.8938661670464,9.971632425,787995.014183788,22,4,0,0
38506,Ainan,town,Ehime,38,Shikoku,0,0,1326,7.1,148218.5,327,205,6,116,0,38000,19500,23962,24061,8.2,64.8938661670464,7.148497569,804778.438136403,25,5.3,0,0
39201,Kochi,city,Kochi,39,Shikoku,0,0,1399,4.52,690858,762,327,40,395,0,205600,110300,30922,343393,7,48.8204699436451,18.25022642,1177426.40939099,58,0.6,0,0
39202,Muroto,city,Kochi,39,Shikoku,0,0,1359,6.53,1745028.6,189,105,1,6,77,38300,21300,24830,15210,11,48.8405783512115,8.547008547,769931.360946746,23,3.3,0,0
39203,Aki,city,Kochi,39,Shikoku,0,0,1409,4.66,12257.4,45,39,0,6,0,70700,40000,31734,19547,8.5,48.8405783512115,13.71054382,846918.964546989,29,1.5,0,0
39204,Nankoku,city,Kochi,39,Shikoku,0,0,1420,4.49,95135.5,238,139,31,68,0,118000,83900,12535,49472,7.5,48.8405783512115,13.785575680000001,1023716.08182406,57,4,0,0
39205,Tosa,city,Kochi,39,Shikoku,0,0,1411,4.48,185577.5,258,100,53,105,0,96300,43800,9159,28686,10.5,55.1280925193969,10.49292338,889364.986404518,36,0.9,0,0
39206,Susaki,city,Kochi,39,Shikoku,0,0,1359,4.96,78979.5,98,55,0,43,0,74500,43900,13546,24698,9.5,55.1280925193969,11.25597214,886458.903554944,38,3.2,0,0
39208,Sukumo,city,Kochi,39,Shikoku,0,0,1307,6.3,33146.9,172,140,18,14,0,59500,20600,28615,22610,8.2,55.1280925193969,11.0570544,802502.344095533,36,2.9,0,0
39209,Tosashimizu,city,Kochi,39,Shikoku,0,0,1331,6.63,42225.9,131,93,3,35,0,42000,23400,26656,16029,12.1,55.1280925193969,4.367084659,775656.809532722,25,5.5,0,0
39210,Shimanto,city,Kochi,39,Shikoku,0,0,1335,5.82,196333.7,368,179,39,149,1,70500,29700,63242,35933,8.7,55.1280925193969,11.74407926,929065.733448362,36,2,0,0
39211,Konan,city,Kochi,39,Shikoku,0,0,1429,4.52,37253.2,180,153,10,17,0,82500,35400,12651,33830,6.6,48.8405783512115,11.23263376,955896.039018623,36,6.8,0,0
39212,Kami,city,Kochi,39,Shikoku,0,0,1410,5.11,47986.5,132,82,31,18,1,67500,35100,53822,28766,6.9,48.8405783512115,9.247027741,854886.915108114,31,10.3,0,0
39301,Toyo,town,Kochi,39,Shikoku,0,0,1275,5.34,7606.2,79,76,0,3,0,27000,20300,7410,2947,12.7,48.8405783512115,7.804546997,600739.056667798,13,3,0,0
39302,Nahari,town,Kochi,39,Shikoku,0,0,1357,5.31,38261.3,62,34,4,24,0,54000,18700,2832,3542,8.7,48.8405783512115,12.14003388,745298.983625071,17,3.1,0,0
39303,Tano,town,Kochi,39,Shikoku,0,0,1401,5.09,535.7,12,12,0,0,0,25500,19000,656,2932,8.2,48.8405783512115,9.549795362,835472.032742156,19,4.9,0,0
39304,Yasuda,town,Kochi,39,Shikoku,0,0,1338,4.91,3251.6,9,6,0,3,0,40000,17000,5230,2970,9.2,48.8405783512115,3.703703704,704418.855218855,15,5.9,0,0
39305,Kitagawa,village,Kochi,39,Shikoku,0,0,1237,5.81,44,1,1,0,0,0,15500,11300,19691,1367,2.8,48.8405783512115,5.852231163,819733.723482078,18,3.8,0,0
39306,Umaji,village,Kochi,39,Shikoku,0,0,1256,6.18,49.8,1,1,0,0,0,0,8500,16552,1013,3.8,48.8405783512115,2.961500494,1217042.44817374,15,5.3,0,0
39307,Geisei,village,Kochi,39,Shikoku,0,0,1399,4.43,30676.8,82,63,0,19,0,38000,15700,3963,4048,6.7,48.8405783512115,16.79841897,777228.013833992,25,9.7,0,0
39341,Motoyama,town,Kochi,39,Shikoku,0,0,1274,7.6,2580.6,15,14,0,1,0,29500,18300,13421,4103,7.2,48.8405783512115,6.824274921,852471.606141847,16,6.2,0,0
39344,Otoyo,town,Kochi,39,Shikoku,0,0,1170,7.56,81.9,3,3,0,0,0,34000,15700,31494,4719,8,48.8405783512115,9.74782793,626897.647806739,16,5.3,0,0
39363,Tosa,town,Kochi,39,Shikoku,0,0,1235,7.77,96728.4,84,17,6,61,0,39000,16800,21211,4358,4.4,48.8405783512115,6.424965581,787957.549334557,22,4.1,0,0
39364,Okawa,village,Kochi,39,Shikoku,0,0,1262,8.76,0,0,0,0,0,0,0,4100,9528,411,5,48.8405783512115,24.33090024,957941.605839416,13,6,0,0
39386,Ino,town,Kochi,39,Shikoku,0,0,1238,4.68,6451.8,84,70,10,4,0,110000,40000,47071,25062,8,51.9214491686313,11.01268853,1098173.7291517,39,3.6,0,0
39387,Niyodogawa,town,Kochi,39,Shikoku,0,0,1272,7.48,399.8,10,10,0,0,0,31000,12100,33296,6500,8.8,55.1280925193969,4.153846154,656994.769230769,19,3.8,0,0
39401,Nakatosa,town,Kochi,39,Shikoku,0,0,1329,5.21,88168,61,2,6,53,0,57500,18500,19343,7584,9.5,55.1280925193969,7.911392405,735640.82278481,18,6.7,0,0
39402,Sakawa,town,Kochi,39,Shikoku,0,0,1337,5.27,81285.7,139,77,22,39,1,60000,28200,10084,13951,9,55.1280925193969,9.031610637,895903.089384274,31,5.1,0,0
39403,Ochi,town,Kochi,39,Shikoku,0,0,1275,6.09,255.4,6,6,0,0,0,64500,23100,11195,6374,7.3,55.1280925193969,4.863508001,749131.157828679,19,4.5,0,0
39405,Yusuhara,town,Kochi,39,Shikoku,0,0,1230,8.02,0,0,0,0,0,0,42000,20200,23651,3984,3.7,55.1280925193969,4.016064257,730654.116465863,10,2.8,0,0
39410,Hidaka,village,Kochi,39,Shikoku,0,0,1374,4.82,12035.3,38,21,7,10,0,45500,27100,4488,5447,9.1,55.1280925193969,7.710666422,860198.641454011,27,2.5,0,0
39411,Tsuno,town,Kochi,39,Shikoku,0,0,1285,6.14,10860.6,48,29,0,19,0,37100,13900,19798,6407,5.5,55.1280925193969,3.433744342,717819.104104885,16,3,0,0
39412,Shimanto,town,Kochi,39,Shikoku,0,0,1251,5.75,97706.3,177,86,18,73,0,40800,19700,64206,18733,5.3,55.1280925193969,4.964501148,746341.696471468,23,6.9,0,0
39424,Otsuki,town,Kochi,39,Shikoku,0,0,1329,7.36,7593.4,158,158,0,0,0,27000,12000,10302,5783,12.5,55.1280925193969,5.533460142,629018.502507349,14,11.6,0,0
39427,Mihara,village,Kochi,39,Shikoku,0,0,1253,6.63,9958.4,46,26,16,4,0,9800,6700,8535,1681,5.7,55.1280925193969,9.518143962,645544.318857823,11,3.8,0,0
39428,Kuroshio,town,Kochi,39,Shikoku,0,0,1295,5.93,6623.6,47,37,5,5,0,41000,18800,18847,12366,8.4,55.1280925193969,6.954552806,772280.44638525,21,6.5,0,0
40100,Kitakyushu,city,Fukuoka,40,Kyushu,0,0,1203,7.36,456213.6,769,511,28,223,7,165400,64700,48789,976846,7.7,52.7363652577136,6.98482933,1200292.32140993,70,0.9,0,0
40130,Fukuoka,city,Fukuoka,40,Kyushu,0,0,1232,6.21,54919.5,375,320,21,34,0,639600,111500,34132,1463743,7.4,53.8929070603721,10.70832561,1373738.82641967,84,1.2,0,0
40202,Omuta,city,Fukuoka,40,Kyushu,0,0,1333,5.07,512248.5,337,259,10,25,43,54700,31800,8155,123638,10.3,58.1674430364975,8.2244918,941047.453048416,51,1.7,0,0
40203,Kurume,city,Fukuoka,40,Kyushu,0,0,1285,5.12,45637.6,561,496,43,22,0,101700,42600,22984,302402,6.8,NA,7.386653082,1167766.75418813,64,1.6,0,0
40204,Nogata,city,Fukuoka,40,Kyushu,0,0,1223,7,1101382.5,390,296,7,15,72,44000,21700,6178,57686,9.6,58.3477433387711,21.03596471,1036551.58964047,57,3.6,0,0
40205,Iizuka,city,Fukuoka,40,Kyushu,0,0,1226,6.19,1220581.4,2353,2021,25,265,42,47400,24000,21413,131492,11.7,58.3477433387711,17.31756837,1030198.28582727,51,4.9,0,0
40206,Tagawa,city,Fukuoka,40,Kyushu,0,0,1235,6.68,138922.6,433,327,9,96,1,44300,19600,5452,50605,12.8,57.2675419277706,16.90795696,892171.820966308,39,4.4,0,0
40207,Yanagawa,city,Fukuoka,40,Kyushu,0,0,1325,4.88,13540.8,265,249,14,2,0,52600,26500,7688,71375,7.7,58.1674430364975,10.0786307,921148.315236427,46,4.9,0,0
40210,Yame,city,Fukuoka,40,Kyushu,0,0,1294,5.3,66731.4,575,507,49,19,0,0,0,48253,69057,5.9,58.1674430364975,18.05709395,904607.223018666,36,6.8,0,0
40211,Chikugo,city,Fukuoka,40,Kyushu,0,0,1308,4.97,29402.1,311,259,48,4,0,66700,34400,4185,48512,6,58.1674430364975,15.64226519,1044534.38324538,62,5.2,0,0
40212,Okawa,city,Fukuoka,40,Kyushu,0,0,1319,4.62,18454.7,231,210,7,14,0,61800,23300,3363,37448,7.8,NA,10.60070671,887480.746635334,55,8.9,0,0
40213,Yukuhashi,city,Fukuoka,40,Kyushu,0,0,1262,6.25,54367.2,348,297,22,29,0,73600,28600,6983,70468,8.3,57.2675419277706,17.93890441,1132569.59187149,63,2.2,0,0
40214,Buzen,city,Fukuoka,40,Kyushu,0,0,1270,6.07,134063.1,273,172,20,81,0,31500,19400,11117,27031,6.4,57.2675419277706,16.71815373,1044454.47819171,49,1.9,0,0
40215,Nakama,city,Fukuoka,40,Kyushu,0,0,1225,6.49,21578.2,87,63,2,22,0,43800,34000,1598,44210,11,58.3477433387711,10.20675216,1005591.40465958,46,0.8,0,0
40216,Ogori,city,Fukuoka,40,Kyushu,0,0,1261,5.23,8960,100,91,3,6,0,75900,51000,4550,58499,6.3,NA,12.6842555,1260499.20511462,65,5.4,0,0
40217,Chikushino,city,Fukuoka,40,Kyushu,0,0,1216,6,33911.8,78,42,16,20,0,133000,56300,8778,100172,7.5,57.882795532113,10.24390244,1324590.75390329,76,4.5,0,0
40218,Kasuga,city,Fukuoka,40,Kyushu,0,0,1216,5.81,6275.8,40,27,11,2,0,134500,83700,1415,106780,7.5,57.882795532113,11.31529142,1338638.53717925,73,2.6,0,0
40219,Onojo,city,Fukuoka,40,Kyushu,0,0,1219,5.64,1108.2,32,31,1,0,0,156500,77900,2688,95087,7.1,57.882795532113,17.25787963,1358365.8859781,80,4.1,0,0
40220,Munakata,city,Fukuoka,40,Kyushu,0,0,1233,7,3946309.2,685,343,15,218,109,46800,28500,11966,95501,6.5,55.9265607297446,16.85536733,1284147.10840724,61,5.5,0,0
40221,Dazaifu,city,Fukuoka,40,Kyushu,0,0,1221,6.29,4423.3,93,91,2,0,0,135000,56000,2958,70482,7.9,57.882795532113,11.34950249,1266566.68369229,70,7.4,0,0
40223,Koga,city,Fukuoka,40,Kyushu,0,0,1228,6.54,107852.7,155,53,31,71,0,77700,54200,4211,57920,6.1,55.9265607297446,11.30878211,1248145.45925414,69,4.7,0,0
40224,Fukutsu,city,Fukuoka,40,Kyushu,0,0,1243,6.92,36890.7,112,87,6,19,0,95900,37900,5270,55431,6.5,55.9265607297446,19.34776105,1207989.04944886,56,2.1,0,0
40225,Ukiha,city,Fukuoka,40,Kyushu,0,0,1241,6.24,56079.8,223,166,7,50,0,50200,16600,11755,31640,6.6,NA,16.39153685,862533.565107459,38,6.9,0,0
40226,Miyawaka,city,Fukuoka,40,Kyushu,0,0,1219,6.35,2160638.9,957,516,6,331,104,33000,15400,13999,30081,11.2,58.3477433387711,10.53009453,916374.455636448,64,7,0,0
40227,Kama,city,Fukuoka,40,Kyushu,0,0,1211,6.49,305845.4,406,224,7,172,3,23900,11800,13518,42589,11.2,58.3477433387711,12.01780877,765979.431308554,26,2.8,0,0
40228,Asakura,city,Fukuoka,40,Kyushu,0,0,1258,5.63,91574.9,405,318,19,68,0,43200,21100,24673,56355,5.6,57.882795532113,20.86070959,989016.484783959,57,5.5,0,0
40229,Miyama,city,Fukuoka,40,Kyushu,0,0,1316,4.94,100544.7,199,158,4,34,3,29600,17800,10512,40732,6.3,58.1674430364975,8.83819681,908267.897476186,42,7.7,0,0
40230,Itoshima,city,Fukuoka,40,Kyushu,0,0,1214,7.04,98823.2,356,284,2,70,0,0,0,21615,98435,7.7,57.1458965738191,19.16720228,1086898.26789252,52,4.4,0,0
40305,Nakagawa,town,Fukuoka,40,Kyushu,0,0,1168,6.48,133246.1,44,21,1,0,22,129000,56900,7499,49780,6.3,57.882795532113,20.98950525,1128353.85697067,70,3.7,0,0
40341,Umi,town,Fukuoka,40,Kyushu,0,0,1194,6.69,2947.4,43,36,7,0,0,72500,45300,3022,38592,9.8,55.9265607297446,17.28788163,1048518.83810116,58,5.6,0,0
40342,Sasaguri,town,Fukuoka,40,Kyushu,0,0,1188,6.75,4084.7,13,7,4,2,0,73000,50500,3890,31318,9.8,55.9265607297446,12.75840653,1142453.15792835,52,3.9,0,0
40343,Shime,town,Fukuoka,40,Kyushu,0,0,1222,6.07,1564.1,29,28,1,0,0,82000,61500,870,43564,8.8,55.9265607297446,12.74671053,1141521.50858507,75,9.2,0,0
40344,Sue,town,Fukuoka,40,Kyushu,0,0,1193,6.54,0,0,0,0,0,0,64700,44500,1633,26044,10,55.9265607297446,10.45183888,1036557.17247735,58,3.3,0,0
40345,Shingu,town,Fukuoka,40,Kyushu,0,0,1229,6.53,5320.2,20,15,3,2,0,96500,44600,1891,24679,6.2,55.9265607297446,16.23025319,1358335.30532031,87,7.1,0,0
40348,Hisayama,town,Fukuoka,40,Kyushu,0,0,1203,6.49,9400,25,9,5,11,0,0,44800,3743,8373,6.7,55.9265607297446,15.7223277,1162352.5618058,78,7.5,0,0
40349,Kasuya,town,Fukuoka,40,Kyushu,0,0,1227,6.19,2627.3,22,16,4,2,0,79500,55400,1412,41997,7,55.9265607297446,8.433403612,1229491.5827321,82,6.7,0,0
40381,Ashiya,town,Fukuoka,40,Kyushu,0,0,1221,6.92,7528.8,10,6,0,4,0,33300,28400,1142,15369,6.1,58.3477433387711,20.13635016,1103418.43971631,41,7,0,0
40382,Mizumaki,town,Fukuoka,40,Kyushu,0,0,1228,6.62,5265.9,50,47,0,3,0,50200,33700,1103,30021,9.9,58.3477433387711,20.95829144,1010104.8932414,54,4.8,0,0
40383,Okagaki,town,Fukuoka,40,Kyushu,0,0,1216,7.01,21701.8,106,59,28,19,0,49000,25300,4851,32119,7.2,58.3477433387711,21.9901991,1146506.92736387,57,6.1,0,0
40384,Onga,town,Fukuoka,40,Kyushu,0,0,1234,6.68,10609,82,72,5,5,0,61900,30900,2214,19160,6.7,58.3477433387711,15.13312293,1185921.50313152,63,3.3,0,0
40401,Kotake,town,Fukuoka,40,Kyushu,0,0,1228,6.36,166103.4,60,40,3,9,8,16800,11200,1418,8602,13.4,58.3477433387711,12.66439357,879201.232271565,31,3.5,0,0
40402,Kurate,town,Fukuoka,40,Kyushu,0,0,1226,6.36,38036.4,76,42,5,29,0,25000,14600,3558,17088,12.6,58.3477433387711,10.90722003,975251.58005618,47,1.6,0,0
40421,Keisen,town,Fukuoka,40,Kyushu,0,0,1197,5.96,43788.2,76,48,7,21,0,33000,18800,2007,13863,9.3,58.3477433387711,11.81151055,895356.416360095,38,6,0,0
40447,Chikuzen,town,Fukuoka,40,Kyushu,0,0,1242,5.54,5564.9,86,82,2,2,0,30700,29300,6718,29155,7.7,57.882795532113,15.65307671,1022300.53164123,49,3.6,0,0
40448,Toho,village,Fukuoka,40,Kyushu,0,0,1174,6.94,2376.1,12,11,0,1,0,16200,5900,5193,2432,6,57.882795532113,14.17314777,726157.894736842,12,19.3,0,0
40503,Tachiarai,town,Fukuoka,40,Kyushu,0,0,1268,5.48,5600.7,58,48,9,1,0,37400,25600,2283,15284,5.2,NA,13.3150265,977892.174823345,43,7.5,0,0
40522,Oki,town,Fukuoka,40,Kyushu,0,0,1318,4.65,6041.5,76,62,14,0,0,39000,19700,1843,14350,6.3,NA,25.76374503,998536.585365854,52,5.9,0,0
40544,Hirokawa,town,Fukuoka,40,Kyushu,0,0,1281,5.41,9625.2,151,144,4,3,0,56000,24200,3791,20253,6,58.1674430364975,11.90633413,940460.869994569,57,9.4,0,0
40601,Kawara,town,Fukuoka,40,Kyushu,0,0,1170,6.97,86106.9,101,58,0,43,0,32000,16200,4456,11685,14.6,57.2675419277706,12.06197359,872002.567394095,34,10.5,0,0
40602,Soeda,town,Fukuoka,40,Kyushu,0,0,1146,6.83,45714.3,36,12,0,24,0,27200,12000,13210,10909,12,57.2675419277706,12.2324159,754705.105875882,21,7.6,0,0
40604,Itoda,town,Fukuoka,40,Kyushu,0,0,1233,6.56,13238.1,123,118,0,5,0,20000,13700,804,9617,14.8,57.2675419277706,18.35856131,722967.973380472,24,14.6,0,0
40605,Kawasaki,town,Fukuoka,40,Kyushu,0,0,1200,6.74,259576.2,362,172,11,175,4,23200,11500,3612,18264,19.7,57.2675419277706,15.43963217,634667.104686816,27,11.4,0,0
40608,Oto,town,Fukuoka,40,Kyushu,0,0,1229,6.78,78866.5,134,80,0,54,0,16200,12000,1424,5503,18.7,57.2675419277706,12.91110207,724869.343994185,21,28.3,0,0
40609,Aka,village,Fukuoka,40,Kyushu,0,0,1209,6.84,13158.5,52,42,1,9,0,14600,6600,3203,3251,15.8,57.2675419277706,10.45832052,722171.024300215,15,2.7,0,0
40610,Fukuchi,town,Fukuoka,40,Kyushu,0,0,1225,6.98,59238.8,157,114,1,42,0,20600,11300,4204,24714,20.3,57.2675419277706,22.02505219,722273.610099539,27,15.8,0,0
40621,Kanda,town,Fukuoka,40,Kyushu,0,0,1214,6.61,28037.5,89,59,9,21,0,65900,32800,4661,36005,7,57.2675419277706,16.25150663,1134435.43952229,134,22.1,0,0
40625,Miyako,town,Fukuoka,40,Kyushu,0,0,1197,6.8,2002937.5,390,253,13,68,56,25100,12300,15128,21572,8.1,57.2675419277706,17.20505618,985194.465047284,41,10.7,0,0
40642,Yoshitomi,town,Fukuoka,40,Kyushu,0,0,1278,6.04,978.6,19,17,2,0,0,24700,19500,568,6792,6.6,57.2675419277706,12.05651974,1056946.26030624,42,11.9,0,0
40646,Koge,town,Fukuoka,40,Kyushu,0,0,1249,5.92,30870.2,172,142,1,29,0,12600,8500,6240,7852,6.7,57.2675419277706,26.35141301,955762.353540499,27,7.6,0,0
40647,Chikujo,town,Fukuoka,40,Kyushu,0,0,1187,6.11,43674,288,251,2,35,0,31300,15600,11935,19544,8,57.2675419277706,16.43132221,1003413.78428162,34,17,0,0
41201,Saga,city,Saga,41,Kyushu,0,0,1294,4.56,81461.4,856,782,46,28,0,72100,36100,43142,237506,6.4,61.1805297337496,15.25435147,1164639.71857553,65,1.7,0,0
41202,Karatsu,city,Saga,41,Kyushu,0,0,1218,6.77,512365.1,692,553,34,82,23,44400,19800,48748,126926,7.4,54.8458658984413,9.225848132,947046.357720246,43,2,0,0
41203,Tosu,city,Saga,41,Kyushu,0,0,1259,5.85,28338.4,215,172,26,17,0,85000,46000,7173,69074,6.8,60.2455848498597,11.85684918,1199267.35095694,94,5.2,0,0
41204,Taku,city,Saga,41,Kyushu,0,0,1248,6.57,27730.3,371,346,15,10,0,31700,15200,9693,21404,7,54.8458658984413,7.10147636,852008.689964493,37,4.6,0,0
41205,Imari,city,Saga,41,Kyushu,0,0,1199,6.82,92457.4,311,223,20,68,0,91500,20700,25502,57161,6.3,54.8458658984413,6.577911513,962606.479942618,65,2.3,0,0
41206,Takeo,city,Saga,41,Kyushu,0,0,1249,5.77,556909.1,560,467,8,34,51,43100,20200,19544,50699,5.4,58.505502133662,8.126393026,979113.118601945,47,6,0,0
41207,Kashima,city,Saga,41,Kyushu,0,0,1275,5.4,30572.9,265,219,23,23,0,47000,24200,11210,30720,4.2,62.1717558611844,8.365885417,919042.415364583,43,4.4,0,0
41208,Ogi,city,Saga,41,Kyushu,0,0,1293,5.16,17221.2,204,185,11,8,0,36300,22100,9585,45133,5.4,62.1717558611844,9.21720249,1053176.43409479,46,4.3,0,0
41209,Ureshino,city,Saga,41,Kyushu,0,0,1264,5.74,93504.4,469,377,37,55,0,67000,16300,12651,28984,6.3,62.1717558611844,4.519735026,863926.097157052,40,5.9,0,0
41210,Kanzaki,city,Saga,41,Kyushu,0,0,1289,5.22,33411.9,162,130,19,12,1,36100,15900,12501,32899,5.6,61.1805297337496,7.386242743,1067045.2901304,45,4.9,0,0
41327,Yoshinogari,town,Saga,41,Kyushu,0,0,1287,5.99,2815.7,43,41,1,1,0,38100,18700,4394,16405,6.9,62.1717558611844,8.16824139,1132767.50990552,59,3.3,0,0
41341,Kiyama,town,Saga,41,Kyushu,0,0,1234,5.6,2865.9,34,32,1,1,0,60400,46600,2212,17837,6.2,60.2455848498597,9.362560969,1264853.05824971,70,4.5,0,0
41345,Kamimine,town,Saga,41,Kyushu,0,0,1285,5.11,12661.9,35,19,6,10,0,35300,22100,1279,9224,7.2,60.2455848498597,14.52732003,1112786.86036427,62,5.8,0,0
41346,Miyaki,town,Saga,41,Kyushu,0,0,1289,4.94,24457,143,113,16,14,0,36000,23100,5189,26175,9,60.2455848498597,9.474689589,1038672.81757402,50,3.8,0,0
41387,Genkai,town,Saga,41,Kyushu,0,0,1205,6.85,1088,12,10,2,0,0,24200,8900,3601,6379,3.6,54.8458658984413,7.681454773,861742.436118514,143,3.8,0,0
41401,Arita,town,Saga,41,Kyushu,0,0,1228,6.88,5506.3,70,67,1,2,0,36100,17200,6580,20929,6.6,54.8458658984413,3.105738449,873435.042285824,40,5.9,0,0
41423,Omachi,town,Saga,41,Kyushu,0,0,1277,5.44,2641.9,57,56,1,0,0,29300,14900,1146,7369,10.9,62.1717558611844,4.885330438,859656.262722215,38,8.5,0,0
41424,Kohoku,town,Saga,41,Kyushu,0,0,1293,5.35,2646.4,52,51,0,1,0,41000,17200,2448,9515,6.6,62.1717558611844,9.879138203,1003591.38202838,42,4.8,0,0
41425,Shiroishi,town,Saga,41,Kyushu,0,0,1301,5.27,11282.8,197,190,6,1,0,26200,12400,9946,25607,3.4,62.1717558611844,4.608114969,1002445.34697544,33,2.6,0,0
41441,Tara,town,Saga,41,Kyushu,0,0,1249,5.4,14713.5,184,173,6,5,0,26500,12400,7421,9842,4.1,62.1717558611844,3.657793131,684743.954480797,23,2.7,0,0
42201,Nagasaki,city,Nagasaki,42,Kyushu,0,0,1257,6.73,538619.3,590,402,3,167,18,236900,48600,40643,443766,6.6,56.581488373456,7.891546446,1150019.3209935,56,1.5,0,0
42202,Sasebo,city,Nagasaki,42,Kyushu,0,0,1232,6.93,877932.4,714,495,30,184,5,0,0,42647,261101,7.4,57.5831112459284,7.924136637,1056584.92307574,52,6.5,0,0
42203,Shimabara,city,Nagasaki,42,Kyushu,0,0,1193,6.04,407815.6,1136,1043,17,46,30,60500,29100,8278,47455,6.5,58.4324951410965,6.722157834,847955.57896955,44,6.3,0,0
42204,Isahaya,city,Nagasaki,42,Kyushu,0,0,1292,5.96,178839.2,1453,1331,42,80,0,60100,32500,32125,140752,7.2,58.4324951410965,7.488348301,1042577.08593839,53,2.8,0,0
42205,Omura,city,Nagasaki,42,Kyushu,0,0,1266,6.05,126959.3,582,509,27,42,4,66100,34200,12656,90517,6,62.2716729141562,10.14174133,1092544.05249843,61,3.4,0,0
42207,Hirado,city,Nagasaki,42,Kyushu,0,0,1208,7.6,42881,364,339,3,22,0,39400,15100,23563,34905,7.3,57.5831112459284,3.065463401,797741.068614812,26,1.5,0,0
42208,Matsuura,city,Nagasaki,42,Kyushu,0,0,1178,6.91,82631.1,203,136,7,60,0,23000,12800,13038,25145,8.1,57.5831112459284,7.953867568,804103.241201034,46,4.7,0,0
42209,Tsushima,city,Nagasaki,42,Kyushu,0,0,1237,7.47,5119.6,70,66,0,4,0,38800,16400,70885,34407,7.5,62.2716729141562,6.771877816,896387.682738978,19,1.7,0,0
42210,Iki,city,Nagasaki,42,Kyushu,0,0,1262,7.13,24060.2,74,52,0,22,0,42700,14300,13856,29377,5.3,62.2716729141562,5.446437689,771443.033665793,24,2.8,0,0
42211,Goto,city,Nagasaki,42,Kyushu,0,0,1199,7.24,103359.6,428,349,7,71,1,32700,13100,42085,40622,6.6,62.2716729141562,5.489636158,805190.241740929,24,3.4,0,0
42212,Saikai,city,Nagasaki,42,Kyushu,0,0,1247,6.73,99752.1,396,300,10,86,0,27500,11500,24195,31176,5.2,58.4324951410965,3.303823454,803535.925070567,33,4.4,0,0
42213,Unzen,city,Nagasaki,42,Kyushu,0,0,1307,6.63,76909.6,773,721,18,33,1,35400,16700,20692,47245,6.1,58.4324951410965,5.545560377,731827.833633189,29,5.2,0,0
42214,Minamishimabara,city,Nagasaki,42,Kyushu,0,0,1309,5.34,380996.4,616,528,15,43,30,37500,17200,16991,50363,5.4,58.4324951410965,5.30151103,718657.466791097,27,4,0,0
42307,Nagayo,town,Nagasaki,42,Kyushu,0,0,1255,6.68,301.7,10,10,0,0,0,104000,58300,2881,42535,5.2,58.4324951410965,4.607969907,1377945.22158223,67,6.8,0,0
42308,Togitsu,town,Nagasaki,42,Kyushu,0,0,1230,6.57,733108.4,132,46,1,28,57,89000,59500,2077,30110,5.5,58.4324951410965,10.09631352,1085505.57954168,65,5.6,0,0
42321,Higashisonogi,town,Nagasaki,42,Kyushu,0,0,1264,6.08,14476.2,41,31,0,9,1,28500,16800,7425,8903,6,62.2716729141562,4.380545883,763049.084578232,27,2.5,0,0
