year,cbsa,county,geoid,hri,interval
2020,47260,51710,51710004001,3.01,3
2020,47260,51710,51710004002,3.01,3
2020,40060,51760,51760021200,3.01,3
2020,31540,55025,55025001707,3.01,3
2020,33340,55079,55079002600,3.01,3
2020,33340,55079,55079003000,3.01,3
2020,33340,55079,55079007200,3.01,3
2020,33340,55079,55079100800,3.01,3
2020,33340,55079,55079170700,3.01,3
2020,23419,06019,06019002400,3.02,3
2020,31100,06037,06037219010,3.02,3
2020,31100,06037,06037219020,3.02,3
2020,31100,06037,06037219902,3.02,3
2020,31100,06037,06037231902,3.02,3
2020,31100,06037,06037239502,3.02,3
2020,31100,06037,06037239801,3.02,3
2020,31100,06037,06037240020,3.02,3
2020,31100,06037,06037540501,3.02,3
2020,31100,06037,06037576901,3.02,3
2020,31100,06037,06037601001,3.02,3
2020,41740,06073,06073005700,3.02,3
2020,41860,06075,06075023200,3.02,3
2020,41945,06085,06085500901,3.02,3
2020,16980,17031,17031242500,3.02,3
2020,16980,17031,17031500100,3.02,3
2020,16980,17031,17031570400,3.02,3
2020,16980,17031,17031816000,3.02,3
2020,23060,18003,18003002000,3.02,3
2020,26900,18097,18097340600,3.02,3
2020,26900,18097,18097360201,3.02,3
2020,43780,18141,18141002400,3.02,3
2020,43580,19193,19193000600,3.02,3
2020,43580,19193,19193001200,3.02,3
2020,35380,22071,22071010300,3.02,3
2020,12580,24510,24510200100,3.02,3
2020,14460,25017,25017339804,3.02,3
2020,14460,25017,25017350201,3.02,3
2020,14460,25025,25025130406,3.02,3
2020,22420,26049,26049003700,3.02,3
2020,22420,26049,26049004000,3.02,3
2020,19820,26099,26099256600,3.02,3
2020,19820,26163,26163515200,3.02,3
2020,19820,26163,26163553200,3.02,3
2020,19820,26163,26163569200,3.02,3
2020,19820,26163,26163570200,3.02,3
2020,28140,29095,29095004600,3.02,3
2020,41180,29510,29510110300,3.02,3
2020,41180,29510,29510115700,3.02,3
2020,35620,34013,34013000900,3.02,3
2020,35620,34013,34013001600,3.02,3
2020,35620,34017,34017010500,3.02,3
2020,35620,34017,34017017700,3.02,3
2020,35620,36005,36005006000,3.02,3
2020,35620,36005,36005008600,3.02,3
2020,35620,36005,36005036400,3.02,3
2020,35620,36005,36005039400,3.02,3
2020,35620,36005,36005044800,3.02,3
2020,35620,36047,36047034901,3.02,3
2020,35620,36047,36047040000,3.02,3
2020,35620,36047,36047060000,3.02,3
2020,15380,36063,36063021400,3.02,3
2020,35620,36081,36081015300,3.02,3
2020,35620,36081,36081033000,3.02,3
2020,35620,36081,36081045700,3.02,3
2020,35620,36081,36081046500,3.02,3
2020,35620,36081,36081088400,3.02,3
2020,35620,36085,36085018701,3.02,3
2020,35620,36085,36085020803,3.02,3
2020,17460,39093,39093022400,3.02,3
2020,19380,39113,39113003900,3.02,3
2020,10420,39153,39153501700,3.02,3
2020,10420,39153,39153531002,3.02,3
2020,36420,40109,40109107001,3.02,3
2020,36420,40109,40109980008,3.02,3
2020,38300,42003,42003090200,3.02,3
2020,38300,42003,42003262000,3.02,3
2020,38300,42003,42003468700,3.02,3
2020,38300,42003,42003468900,3.02,3
2020,38300,42003,42003470600,3.02,3
2020,38300,42003,42003486800,3.02,3
2020,37980,42045,42045406300,3.02,3
2020,37980,42101,42101008500,3.02,3
2020,37980,42101,42101017100,3.02,3
2020,37980,42101,42101030000,3.02,3
2020,49620,42133,42133000600,3.02,3
2020,26420,48201,48201211502,3.02,3
2020,47260,51700,51700030300,3.02,3
2020,16620,54039,54039000700,3.02,3
2020,13820,01073,01073005000,3.03,3
2020,41860,06001,06001422800,3.03,3
2020,31100,06037,06037201602,3.03,3
2020,31100,06037,06037221402,3.03,3
2020,31100,06037,06037232800,3.03,3
2020,31100,06037,06037240901,3.03,3
2020,31100,06037,06037540300,3.03,3
2020,31100,06037,06037576903,3.03,3
2020,41860,06075,06075025702,3.03,3
2020,41860,06075,06075026202,3.03,3
2020,39380,08101,08101002100,3.03,3
2020,35300,09009,09009351500,3.03,3
2020,33100,12086,12086002300,3.03,3
2020,45300,12103,12103020600,3.03,3
2020,16980,17031,17031191200,3.03,3
2020,16980,17031,17031271300,3.03,3
2020,16980,17031,17031711500,3.03,3
2020,16980,17031,17031834200,3.03,3
2020,26900,18097,18097341100,3.03,3
2020,26900,18097,18097341701,3.03,3
2020,26900,18097,18097350500,3.03,3
2020,45820,20177,20177001000,3.03,3
2020,12580,24510,24510200300,3.03,3
2020,14460,25017,25017342102,3.03,3
2020,14460,25023,25023511200,3.03,3
2020,24340,26081,26081002200,3.03,3
2020,40980,26145,26145000400,3.03,3
2020,19820,26163,26163524700,3.03,3
2020,19820,26163,26163554100,3.03,3
2020,19820,26163,26163554500,3.03,3
2020,19820,26163,26163570100,3.03,3
2020,19820,26163,26163570400,3.03,3
2020,19820,26163,26163580700,3.03,3
2020,33460,27053,27053103900,3.03,3
2020,33460,27123,27123034601,3.03,3
2020,36540,31055,31055001600,3.03,3
2020,30700,31109,31109000500,3.03,3
2020,31700,33011,33011002100,3.03,3
2020,35620,34003,34003015401,3.03,3
2020,35620,34003,34003031200,3.03,3
2020,35620,34013,34013012600,3.03,3
2020,35620,34013,34013015100,3.03,3
2020,35620,34017,34017000102,3.03,3
2020,35620,34017,34017014401,3.03,3
2020,35620,36005,36005043000,3.03,3
2020,35620,36005,36005043400,3.03,3
2020,35620,36047,36047020500,3.03,3
2020,35620,36047,36047033600,3.03,3
2020,35620,36047,36047040500,3.03,3
2020,35620,36047,36047047600,3.03,3
2020,35620,36047,36047059402,3.03,3
2020,35620,36047,36047092800,3.03,3
2020,35620,36081,36081027301,3.03,3
2020,35620,36081,36081046300,3.03,3
2020,35620,36081,36081071900,3.03,3
2020,35620,36085,36085009601,3.03,3
2020,35620,36085,36085009701,3.03,3
2020,17460,39035,39035120500,3.03,3
2020,17460,39035,39035121500,3.03,3
2020,18140,39049,39049006000,3.03,3
2020,45780,39095,39095001800,3.03,3
2020,45780,39095,39095005101,3.03,3
2020,19380,39113,39113002000,3.03,3
2020,38300,42003,42003563100,3.03,3
2020,37980,42101,42101021300,3.03,3
2020,34980,47037,47037980200,3.03,3
2020,16860,47065,47065002400,3.03,3
2020,32820,47157,47157000800,3.03,3
2020,41700,48029,48029110700,3.03,3
2020,19100,48439,48439123500,3.03,3
2020,16620,54039,54039000500,3.03,3
2020,31540,55025,55025001101,3.03,3
2020,33340,55079,55079018500,3.03,3
2020,13820,01073,01073003700,3.04,3
2020,38060,04013,04013114402,3.04,3
2020,31100,06037,06037192410,3.04,3
2020,31100,06037,06037231800,3.04,3
2020,31100,06037,06037240010,3.04,3
2020,31100,06037,06037461502,3.04,3
2020,31100,06037,06037500402,3.04,3
2020,31100,06037,06037700501,3.04,3
2020,41740,06073,06073006100,3.04,3
2020,25540,09003,09003524600,3.04,3
2020,12060,13121,13121006200,3.04,3
2020,16980,17031,17031030300,3.04,3
2020,16980,17031,17031580400,3.04,3
2020,16980,17031,17031812801,3.04,3
2020,16980,17031,17031815500,3.04,3
2020,16980,17031,17031823500,3.04,3
2020,37900,17143,17143001500,3.04,3
2020,40420,17201,17201001700,3.04,3
2020,34620,18035,18035001300,3.04,3
2020,26900,18097,18097350600,3.04,3
2020,21780,18163,18163001900,3.04,3
2020,47940,19013,19013001701,3.04,3
2020,14460,25009,25009261000,3.04,3
2020,14460,25013,25013811000,3.04,3
2020,14460,25025,25025092200,3.04,3
2020,14460,25025,25025160501,3.04,3
2020,14460,25025,25025170701,3.04,3
2020,12980,26025,26025001600,3.04,3
2020,19820,26163,26163532600,3.04,3
2020,19820,26163,26163533100,3.04,3
2020,19820,26163,26163570500,3.04,3
2020,19820,26163,26163575200,3.04,3
2020,33460,27053,27053104001,3.04,3
2020,33460,27053,27053104002,3.04,3
2020,35620,34013,34013012000,3.04,3
2020,35620,34017,34017005200,3.04,3
2020,35620,34017,34017015100,3.04,3
2020,35620,34039,34039032402,3.04,3
2020,35620,34039,34039036600,3.04,3
2020,35620,34039,34039036900,3.04,3
2020,35620,36005,36005011502,3.04,3
2020,21300,36015,36015000900,3.04,3
2020,35620,36047,36047019700,3.04,3
2020,35620,36047,36047021600,3.04,3
2020,35620,36047,36047117601,3.04,3
2020,46540,36065,36065021401,3.04,3
2020,46540,36065,36065021402,3.04,3
2020,35620,36081,36081018700,3.04,3
2020,35620,36081,36081094203,3.04,3
2020,35620,36081,36081145102,3.04,3
2020,24660,37081,37081011300,3.04,3
2020,17460,39035,39035152400,3.04,3
2020,18140,39049,39049001820,3.04,3
2020,18140,39049,39049005820,3.04,3
2020,49660,39099,39099803000,3.04,3
2020,10420,39153,39153510301,3.04,3
2020,38900,41051,41051005500,3.04,3
2020,39300,44007,44007011100,3.04,3
2020,19100,48113,48113001703,3.04,3
2020,26580,54011,54011000101,3.04,3
2020,41860,06001,06001423901,3.05,3
2020,31100,06037,06037222200,3.05,3
2020,31100,06037,06037231901,3.05,3
2020,31100,06037,06037481403,3.05,3
2020,31100,06037,06037601402,3.05,3
2020,14860,09001,09001022201,3.05,3
2020,35300,09009,09009142500,3.05,3
2020,35300,09009,09009351601,3.05,3
2020,45300,12103,12103022000,3.05,3
2020,45300,12103,12103022901,3.05,3
2020,12060,13089,13089020700,3.05,3
2020,35380,22071,22071009900,3.05,3
2020,14460,25009,25009260900,3.05,3
2020,14460,25017,25017352900,3.05,3
2020,14460,25017,25017368800,3.05,3
2020,19820,26125,26125173500,3.05,3
2020,33460,27053,27053125900,3.05,3
2020,41180,29189,29189212702,3.05,3
2020,35620,34003,34003028001,3.05,3
2020,35620,34017,34017013000,3.05,3
2020,21300,36015,36015001100,3.05,3
2020,35620,36047,36047024200,3.05,3
2020,15380,36063,36063021200,3.05,3
2020,35620,36081,36081006100,3.05,3
2020,35620,36085,36085000900,3.05,3
2020,17460,39035,39035101800,3.05,3
2020,17460,39035,39035116300,3.05,3
2020,10420,39153,39153505300,3.05,3
2020,47260,51740,51740211500,3.05,3
2020,40060,51760,51760010800,3.05,3
2020,42660,53053,53053062502,3.05,3
2020,44060,53063,53063002000,3.05,3
2020,31100,06037,06037211122,3.06,3
2020,31100,06037,06037213401,3.06,3
2020,31100,06037,06037267405,3.06,3
2020,31100,06037,06037273700,3.06,3
2020,31100,06037,06037404401,3.06,3
2020,31100,06037,06037463602,3.06,3
2020,31100,06037,06037702202,3.06,3
2020,41860,06075,06075026301,3.06,3
2020,44700,06077,06077002701,3.06,3
2020,41945,06085,06085501200,3.06,3
2020,33100,12086,12086005503,3.06,3
2020,16980,17031,17031420400,3.06,3
2020,16980,17031,17031834400,3.06,3
2020,16980,17197,17197881201,3.06,3
2020,16980,18089,18089020700,3.06,3
2020,31140,21111,21111000400,3.06,3
2020,31140,21111,21111001000,3.06,3
2020,35380,22071,22071010800,3.06,3
2020,14460,25009,25009208101,3.06,3
2020,22420,26049,26049001500,3.06,3
2020,28020,26077,26077001002,3.06,3
2020,19820,26163,26163506600,3.06,3
2020,19820,26163,26163594000,3.06,3
2020,35620,34017,34017015202,3.06,3
2020,35620,34017,34017017200,3.06,3
2020,35620,36005,36005004600,3.06,3
2020,35620,36047,36047026200,3.06,3
2020,35620,36047,36047089000,3.06,3
2020,40380,36055,36055005400,3.06,3
2020,35620,36081,36081017200,3.06,3
2020,35620,36081,36081045900,3.06,3
2020,35620,36081,36081046100,3.06,3
2020,35620,36119,36119001900,3.06,3
2020,49180,37067,37067000900,3.06,3
2020,17460,39035,39035101101,3.06,3
2020,36260,49057,49057200302,3.06,3
2020,31100,06037,06037125321,3.07,3
2020,31100,06037,06037187102,3.07,3
2020,31100,06037,06037221303,3.07,3
2020,31100,06037,06037234901,3.07,3
2020,31100,06037,06037273100,3.07,3
2020,25540,09003,09003501200,3.07,3
2020,35300,09009,09009351200,3.07,3
2020,33100,12086,12086006302,3.07,3
2020,45300,12103,12103024202,3.07,3
2020,16980,17031,17031440600,3.07,3
2020,26900,18097,18097320301,3.07,3
2020,26900,18097,18097355000,3.07,3
2020,26900,18097,18097355100,3.07,3
2020,26900,18097,18097355500,3.07,3
2020,31140,21111,21111004301,3.07,3
2020,14460,25023,25023511100,3.07,3
2020,19820,26163,26163513900,3.07,3
2020,19820,26163,26163514100,3.07,3
2020,33460,27053,27053003300,3.07,3
2020,33460,27053,27053007700,3.07,3
2020,33460,27123,27123031701,3.07,3
2020,41180,29510,29510118600,3.07,3
2020,35620,34017,34017010701,3.07,3
2020,35620,34017,34017017100,3.07,3
2020,15380,36029,36029001700,3.07,3
2020,35620,36047,36047036600,3.07,3
2020,40380,36055,36055003200,3.07,3
2020,35620,36081,36081017000,3.07,3
2020,35620,36081,36081083700,3.07,3
2020,17460,39035,39035105602,3.07,3
2020,38900,41051,41051004800,3.07,3
2020,38300,42003,42003040600,3.07,3
2020,38300,42003,42003120300,3.07,3
2020,35260,42073,42073000200,3.07,3
2020,41700,48029,48029150700,3.07,3
2020,41620,49035,49035100600,3.07,3
2020,42660,53033,53033011500,3.07,3
2020,31100,06037,06037221900,3.08,3
2020,31100,06037,06037237300,3.08,3
2020,31100,06037,06037270300,3.08,3
2020,31100,06037,06037701602,3.08,3
2020,16980,17197,17197882300,3.08,3
2020,28140,20209,20209040600,3.08,3
2020,19820,26125,26125173100,3.08,3
2020,19820,26163,26163531200,3.08,3
2020,35620,34013,34013000600,3.08,3
2020,35620,34013,34013014100,3.08,3
2020,35620,34017,34017014402,3.08,3
2020,35620,34017,34017015900,3.08,3
2020,15380,36029,36029000200,3.08,3
2020,15380,36029,36029016300,3.08,3
2020,35620,36047,36047011800,3.08,3
2020,35620,36081,36081007500,3.08,3
2020,35620,36081,36081103201,3.08,3
2020,10580,36093,36093020800,3.08,3
2020,35620,36119,36119006301,3.08,3
2020,44220,39023,39023001000,3.08,3
2020,17460,39035,39035105500,3.08,3
2020,17460,39035,39035151800,3.08,3
2020,38300,42003,42003191600,3.08,3
2020,11020,42013,42013100400,3.08,3
2020,37980,42101,42101024300,3.08,3
2020,49620,42133,42133010400,3.08,3
2020,16860,47065,47065000600,3.08,3
2020,19100,48113,48113001502,3.08,3
2020,19100,48439,48439102602,3.08,3
2020,40060,51760,51760060400,3.08,3
2020,42660,53053,53053062300,3.08,3
2020,16620,54039,54039001200,3.08,3
2020,33340,55079,55079100400,3.08,3
2020,23419,06019,06019000602,3.09,3
2020,23419,06019,06019001100,3.09,3
2020,31100,06037,06037240700,3.09,3
2020,31100,06037,06037433304,3.09,3
2020,14860,09001,09001022101,3.09,3
2020,25540,09003,09003510800,3.09,3
2020,12060,13089,13089020400,3.09,3
2020,16980,17197,17197882100,3.09,3
2020,26900,18097,18097354500,3.09,3
2020,26900,18097,18097361402,3.09,3
2020,28140,20209,20209041300,3.09,3
2020,31140,21111,21111001800,3.09,3
2020,14460,25017,25017341400,3.09,3
2020,14460,25025,25025091300,3.09,3
2020,19820,26125,26125184600,3.09,3
2020,20260,27137,27137001700,3.09,3
2020,41180,29189,29189217300,3.09,3
2020,31700,33011,33011000300,3.09,3
2020,35620,34013,34013001400,3.09,3
2020,35620,34013,34013005000,3.09,3
2020,35620,34013,34013008700,3.09,3
2020,35620,34013,34013011900,3.09,3
2020,35620,34013,34013013600,3.09,3
2020,35620,36047,36047022200,3.09,3
2020,35620,36047,36047043900,3.09,3
2020,40380,36055,36055005700,3.09,3
2020,40380,36055,36055006900,3.09,3
2020,35620,36061,36061014802,3.09,3
2020,46540,36065,36065026502,3.09,3
2020,35620,36081,36081015801,3.09,3
2020,17460,39035,39035102300,3.09,3
2020,17460,39035,39035152502,3.09,3
2020,49660,39099,39099801200,3.09,3
2020,36420,40109,40109104600,3.09,3
2020,38300,42003,42003100500,3.09,3
2020,38300,42003,42003560400,3.09,3
2020,25420,42043,42043021400,3.09,3
2020,37980,42101,42101024000,3.09,3
2020,49620,42133,42133000700,3.09,3
2020,19100,48113,48113020300,3.09,3
2020,31540,55025,55025001902,3.09,3
2020,33340,55079,55079186900,3.09,3
2020,36780,55139,55139000800,3.09,3
2020,31100,06037,06037481101,3.1,3
2020,41860,06075,06075020601,3.1,3
2020,27260,12031,12031017102,3.1,3
2020,16980,17031,17031830600,3.1,3
2020,19780,19153,19153005000,3.1,3
2020,35380,22071,22071005000,3.1,3
2020,35380,22071,22071012700,3.1,3
2020,14460,25009,25009260700,3.1,3
2020,14460,25025,25025090300,3.1,3
2020,12980,26025,26025000500,3.1,3
2020,33460,27123,27123030500,3.1,3
2020,30700,31109,31109000700,3.1,3
2020,35620,36005,36005042600,3.1,3
2020,35620,36061,36061014801,3.1,3
2020,46540,36065,36065021104,3.1,3
2020,35620,36081,36081084500,3.1,3
2020,35620,36119,36119003600,3.1,3
2020,17460,39035,39035103800,3.1,3
2020,17460,39035,39035120702,3.1,3
2020,19380,39113,39113165200,3.1,3
2020,10420,39153,39153502500,3.1,3
2020,38300,42003,42003425000,3.1,3
2020,11020,42013,42013100300,3.1,3
2020,37980,42101,42101008702,3.1,3
2020,39300,44007,44007017800,3.1,3
2020,41700,48029,48029150600,3.1,3
2020,19100,48453,48453001101,3.1,3
2020,47260,51740,51740212400,3.1,3
2020,40220,51770,51770002700,3.1,3
2020,44060,53063,53063000301,3.1,3
2020,44060,53063,53063002502,3.1,3
2020,33340,55079,55079014800,3.1,3
2020,33681,01097,01097001001,3.11,3
2020,31100,06037,06037433403,3.11,3
2020,31100,06037,06037573101,3.11,3
2020,41860,06075,06075025403,3.11,3
2020,35300,09009,09009350101,3.11,3
2020,33100,12086,12086001103,3.11,3
2020,12060,13121,13121004200,3.11,3
2020,16980,17089,17089854302,3.11,3
2020,26900,18097,18097361300,3.11,3
2020,26900,18097,18097380403,3.11,3
2020,45460,18167,18167001800,3.11,3
2020,28140,20209,20209040700,3.11,3
2020,31140,21111,21111007602,3.11,3
2020,33460,27053,27053104100,3.11,3
2020,44180,29077,29077000102,3.11,3
2020,35620,34003,34003023100,3.11,3
2020,35620,34013,34013009100,3.11,3
2020,35620,36047,36047120200,3.11,3
2020,35620,36061,36061015801,3.11,3
2020,10420,39153,39153506700,3.11,3
2020,19100,48113,48113980100,3.11,3
2020,47260,51710,51710003300,3.11,3
2020,31100,06037,06037221820,3.12,3
2020,31100,06037,06037431004,3.12,3
2020,41860,06075,06075025502,3.12,3
2020,12060,13089,13089020801,3.12,3
2020,12060,13121,13121011202,3.12,3
2020,12060,13121,13121011203,3.12,3
2020,16980,17031,17031580502,3.12,3
2020,40420,17201,17201001400,3.12,3
2020,16980,18089,18089011100,3.12,3
2020,26900,18097,18097390104,3.12,3
2020,45460,18167,18167001100,3.12,3
2020,43340,22017,22017023200,3.12,3
2020,14460,25017,25017368500,3.12,3
2020,29620,26065,26065002101,3.12,3
2020,24340,26081,26081003600,3.12,3
2020,19820,26163,26163579501,3.12,3
2020,35620,34013,34013018100,3.12,3
2020,35620,36005,36005002002,3.12,3
2020,15380,36029,36029007000,3.12,3
2020,35620,36081,36081027302,3.12,3
2020,20500,37063,37063000301,3.12,3
2020,45780,39095,39095004900,3.12,3
2020,10420,39153,39153501900,3.12,3
2020,10420,39153,39153504100,3.12,3
2020,38300,42003,42003191400,3.12,3
2020,37980,42091,42091201704,3.12,3
2020,19100,48113,48113004800,3.12,3
2020,47260,51740,51740211800,3.12,3
2020,31540,55025,55025001706,3.12,3
2020,31100,06037,06037195600,3.13,3
2020,31100,06037,06037221810,3.13,3
2020,31100,06037,06037237202,3.13,3
2020,41740,06073,06073005601,3.13,3
2020,41860,06075,06075021500,3.13,3
2020,19740,08005,08005005701,3.13,3
2020,19740,08031,08031003801,3.13,3
2020,25540,09003,09003510600,3.13,3
2020,45300,12057,12057004200,3.13,3
2020,45300,12103,12103022200,3.13,3
2020,12060,13089,13089022700,3.13,3
2020,17980,13215,13215011200,3.13,3
2020,16980,17031,17031191100,3.13,3
2020,16980,17031,17031430400,3.13,3
2020,16980,17031,17031580600,3.13,3
2020,16980,17031,17031750500,3.13,3
2020,16980,17031,17031815200,3.13,3
2020,34620,18035,18035000400,3.13,3
2020,47940,19013,19013001900,3.13,3
2020,19780,19153,19153003902,3.13,3
2020,19340,19163,19163012200,3.13,3
2020,14460,25025,25025060101,3.13,3
2020,22420,26049,26049002200,3.13,3
2020,29620,26065,26065006600,3.13,3
2020,19820,26163,26163511300,3.13,3
2020,19820,26163,26163545600,3.13,3
2020,33460,27053,27053106900,3.13,3
2020,12100,34001,34001002500,3.13,3
2020,35620,34013,34013001800,3.13,3
2020,35620,34013,34013009900,3.13,3
2020,35620,36047,36047024000,3.13,3
2020,35620,36047,36047061003,3.13,3
2020,15380,36063,36063022000,3.13,3
2020,45060,36067,36067001400,3.13,3
2020,35620,36081,36081015200,3.13,3
2020,35620,36081,36081063301,3.13,3
2020,35620,36119,36119000801,3.13,3
2020,49180,37067,37067002001,3.13,3
2020,18140,39049,39049005300,3.13,3
2020,21500,42049,42049000500,3.13,3
2020,37980,42101,42101024700,3.13,3
2020,32820,47157,47157005700,3.13,3
2020,19100,48113,48113002001,3.13,3
2020,40060,51087,51087201002,3.13,3
2020,33340,55079,55079020600,3.13,3
2020,13820,01073,01073003002,3.14,3
2020,31100,06037,06037208301,3.14,3
2020,31100,06037,06037213402,3.14,3
2020,31100,06037,06037271703,3.14,3
2020,31100,06037,06037481401,3.14,3
2020,41860,06075,06075015802,3.14,3
2020,41945,06085,06085501602,3.14,3
2020,19740,08005,08005006100,3.14,3
2020,25540,09003,09003415300,3.14,3
2020,16980,17031,17031440800,3.14,3
2020,16980,17031,17031817000,3.14,3
2020,19500,17115,17115000300,3.14,3
2020,26900,18097,18097320202,3.14,3
2020,45460,18167,18167011101,3.14,3
2020,35380,22071,22071000602,3.14,3
2020,14460,25009,25009260200,3.14,3
2020,14460,25023,25023510200,3.14,3
2020,29620,26065,26065000100,3.14,3
2020,29620,26065,26065980100,3.14,3
2020,28020,26077,26077000201,3.14,3
2020,40980,26145,26145000600,3.14,3
2020,19820,26163,26163530300,3.14,3
2020,33460,27053,27053003801,3.14,3
2020,35620,36047,36047016100,3.14,3
2020,35620,36047,36047030200,3.14,3
2020,35620,36047,36047039700,3.14,3
2020,40380,36055,36055006600,3.14,3
2020,16740,37119,37119003600,3.14,3
2020,17460,39035,39035117600,3.14,3
2020,18140,39049,39049001901,3.14,3
2020,15940,39151,39151702100,3.14,3
2020,38300,42003,42003190300,3.14,3
2020,38300,42003,42003525200,3.14,3
2020,44060,53063,53063001500,3.14,3
2020,13820,01073,01073002305,3.15,3
2020,31100,06037,06037224320,3.15,3
2020,41740,06073,06073005900,3.15,3
2020,41945,06085,06085503601,3.15,3
2020,35300,09009,09009351400,3.15,3
2020,27260,12031,12031001402,3.15,3
2020,33100,12086,12086005506,3.15,3
2020,44100,17167,17167000400,3.15,3
2020,43780,18141,18141002200,3.15,3
2020,12980,26025,26025000300,3.15,3
2020,34740,26121,26121000300,3.15,3
2020,33460,27123,27123036700,3.15,3
2020,35620,34003,34003015300,3.15,3
2020,35620,34013,34013014400,3.15,3
2020,35620,34013,34013018200,3.15,3
2020,35620,34017,34017015700,3.15,3
2020,13780,36007,36007000200,3.15,3
2020,35620,36047,36047030000,3.15,3
2020,35620,36047,36047112800,3.15,3
2020,35620,36085,36085000600,3.15,3
2020,11700,37021,37021001000,3.15,3
2020,24660,37081,37081011500,3.15,3
2020,44220,39023,39023001200,3.15,3
2020,45780,39095,39095004000,3.15,3
2020,19380,39113,39113002900,3.15,3
2020,39300,44007,44007002900,3.15,3
2020,28940,47093,47093006700,3.15,3
2020,32820,47157,47157011500,3.15,3
2020,41700,48029,48029140100,3.15,3
2020,40060,51760,51760041400,3.15,3
2020,40220,51770,51770002400,3.15,3
2020,31100,06037,06037224702,3.16,3
2020,31100,06037,06037460900,3.16,3
2020,40900,06067,06067000400,3.16,3
2020,19740,08005,08005005951,3.16,3
2020,39380,08101,08101002000,3.16,3
2020,25540,09003,09003417100,3.16,3
2020,12060,13121,13121004000,3.16,3
2020,16980,17031,17031820502,3.16,3
2020,19780,19153,19153000201,3.16,3
2020,14460,25025,25025160102,3.16,3
2020,14460,25025,25025170601,3.16,3
2020,12980,26025,26025000800,3.16,3
2020,19820,26163,26163506100,3.16,3
2020,33460,27053,27053110000,3.16,3
2020,28140,29095,29095009500,3.16,3
2020,35620,34013,34013013700,3.16,3
2020,35620,34017,34017012800,3.16,3
2020,35620,36047,36047000700,3.16,3
2020,35620,36047,36047048600,3.16,3
2020,18140,39049,39049002100,3.16,3
2020,10420,39153,39153504600,3.16,3
2020,38300,42003,42003562500,3.16,3
2020,21500,42049,42049000700,3.16,3
2020,21500,42049,42049000800,3.16,3
2020,37980,42101,42101008400,3.16,3
2020,37980,42101,42101008802,3.16,3
2020,39300,44007,44007002700,3.16,3
2020,19100,48113,48113002002,3.16,3
2020,33340,55079,55079007000,3.16,3
2020,33340,55079,55079017300,3.16,3
2020,30780,05119,05119004500,3.17,3
2020,41860,06001,06001410300,3.17,3
2020,31100,06037,06037208401,3.17,3
2020,31100,06037,06037531604,3.17,3
2020,31420,13021,13021012800,3.17,3
2020,16980,17031,17031070200,3.17,3
2020,16980,17031,17031411100,3.17,3
2020,16980,17197,17197882200,3.17,3
2020,23060,18003,18003004400,3.17,3
2020,26900,18097,18097350100,3.17,3
2020,21780,18163,18163002500,3.17,3
2020,45820,20177,20177000400,3.17,3
2020,35380,22071,22071001302,3.17,3
2020,29620,26065,26065000800,3.17,3
2020,24340,26081,26081002900,3.17,3
2020,19820,26125,26125181500,3.17,3
2020,33460,27053,27053102500,3.17,3
2020,33460,27053,27053105700,3.17,3
2020,33460,27123,27123030900,3.17,3
2020,28140,29095,29095005500,3.17,3
2020,35620,34017,34017015600,3.17,3
2020,35620,36047,36047015100,3.17,3
2020,35620,36047,36047117201,3.17,3
2020,40380,36055,36055009402,3.17,3
2020,35620,36081,36081103202,3.17,3
2020,10580,36093,36093033300,3.17,3
2020,17460,39035,39035119702,3.17,3
2020,45780,39095,39095001100,3.17,3
2020,49660,39099,39099810600,3.17,3
2020,10420,39153,39153510100,3.17,3
2020,27781,42021,42021000200,3.17,3
2020,27798,42021,42021013500,3.17,3
2020,21500,42049,42049000100,3.17,3
2020,31100,06037,06037463700,3.18,3
2020,31100,06037,06037480901,3.18,3
2020,31100,06037,06037481404,3.18,3
2020,41860,06075,06075031100,3.18,3
2020,27260,12031,12031001100,3.18,3
2020,27260,12031,12031001200,3.18,3
2020,12060,13089,13089023000,3.18,3
2020,16980,17031,17031480400,3.18,3
2020,45820,20177,20177000600,3.18,3
2020,14460,25025,25025051101,3.18,3
2020,19820,26163,26163533900,3.18,3
2020,40340,27109,27109000200,3.18,3
2020,28140,29095,29095006100,3.18,3
2020,35620,34013,34013017200,3.18,3
2020,35620,34039,34039032901,3.18,3
2020,15380,36029,36029002502,3.18,3
2020,45060,36067,36067005300,3.18,3
2020,10420,39153,39153504400,3.18,3
2020,27780,42021,42021000100,3.18,3
2020,37980,42091,42091201603,3.18,3
2020,11100,48375,48375015300,3.18,3
2020,47260,51710,51710005701,3.18,3
2020,42660,53053,53053061300,3.18,3
2020,36780,55139,55139001400,3.18,3
2020,41860,06001,06001423500,3.19,3
2020,23419,06019,06019000400,3.19,3
2020,31100,06037,06037208502,3.19,3
2020,40900,06067,06067002000,3.19,3
2020,35300,09009,09009350400,3.19,3
2020,16980,17031,17031842400,3.19,3
2020,23060,18003,18003002200,3.19,3
2020,16980,18089,18089011000,3.19,3
2020,45460,18167,18167000600,3.19,3
2020,35380,22071,22071011100,3.19,3
2020,35380,22071,22071012600,3.19,3
2020,14460,25017,25017374100,3.19,3
2020,28140,29095,29095006900,3.19,3
2020,41180,29510,29510115500,3.19,3
2020,30700,31109,31109000600,3.19,3
2020,12100,34001,34001011901,3.19,3
2020,37980,34007,34007610800,3.19,3
